Ship,Port,Longitude,Latitude,Time,Relative time (hours),Temperature (celsius),Chlorophyll (mg/m^3),Salinity (ppt)
CMA CGM NEVADA,-,56.53202218181818,26.408040727272727,07/08/21 00:00:00,476.5,31.36,0.5274,33.56365
CMA CGM NEVADA,-,58.481818181818184,24.40909090909091,08/08/21 00:00:00,500.5,30.05,0.4425,35.79319
CMA CGM NEVADA,-,62.569114545454546,21.317110000000003,09/08/21 00:00:00,524.5,27.13,0.6742,36.406197
CMA CGM NEVADA,-,65.54592672727273,18.563138727272726,10/08/21 00:00:00,548.5,25.68,0.3227,36.73092
CMA CGM NEVADA,-,67.41138218181818,15.849677636363635,11/08/21 00:00:00,572.5,26.99,0.3115,36.53872
CMA CGM NEVADA,-,70.26468927272727,13.563480181818186,12/08/21 00:00:00,596.5,27.72,0.2272,36.65775
CMA CGM NEVADA,-,76.22727272727272,8.772727272727273,13/08/21 00:00:00,620.5,28.15,4.485,34.138607
CMA CGM NEVADA,-,81.73636363636363,5.8909090909090915,14/08/21 00:00:00,644.5,28.15,0.651,34.911232
CMA CGM NEVADA,-,91.0909090909091,6.530109090909091,15/08/21 00:00:00,668.5,29.76,0.1599,33.649487
CMA CGM NEVADA,-,99.29090909090908,4.58181818181818,16/08/21 00:00:00,692.5,30.34,0.2353,32.01089
MSC JADE,SUEZ CANAL,32.38447,30.34374,03/07/20 07:24:00,0.0,30.63,2.9436,38.97
MSC JADE,SUEZ CANAL,32.38447,30.34374,04/07/20 16:01:00,32.61666666666667,30.63,2.9436,38.97
MSC JADE,-,28.385706749999997,33.052707,05/07/20 00:00:00,40.6,26.41,0.052,39.37813
MSC JADE,-,23.963332,34.493718,06/07/20 00:00:00,64.6,25.53,0.0765,39.168304
MSC JADE,-,17.567970749999997,37.0187165,07/07/20 00:00:00,88.6,26.55,0.0793,38.625435
MSC JADE,GIOIA TAURO,15.9006,38.4454,08/07/20 11:53:00,124.48333333333333,26.41,0.139,38.02
MSC JADE,GIOIA TAURO,15.9006,38.4454,09/07/20 23:55:00,160.51666666666668,26.41,0.139,38.02
MSC JADE,-,9.808614,41.0879525,10/07/20 00:00:00,160.6,24.8,0.1251,38.381927
MSC JADE,BARCELONA,2.17599,41.3459,11/07/20 16:02:00,200.63333333333333,24.95,0.3227,37.85
MSC JADE,BARCELONA,2.17599,41.3459,12/07/20 00:00:00,208.6,24.95,0.3227,37.85
MSC JADE,BARCELONA,2.17599,41.3459,13/07/20 05:46:00,238.36666666666667,24.95,0.3227,37.85
MSC JADE,VALENCIA,-0.30805,39.438,14/07/20 02:09:00,258.75,25.82,0.2272,37.59
MSC JADE,VALENCIA,-0.30805,39.438,15/07/20 18:23:27,298.99083333333334,25.82,0.2272,37.59
MSC JADE,-,1.670989,39.1933595,16/07/20 00:00:00,304.6,25.82,0.1251,38.13068
MSC JADE,-,4.200818,38.766372,17/07/20 00:00:00,328.6,25.82,0.0912,37.53178
MSC JADE,-,7.1683705,38.1924495,18/07/20 00:00:00,352.6,25.53,0.0912,37.41759
MSC JADE,-,11.172235,37.454891,19/07/20 00:00:00,376.6,25.39,0.105,37.215054
MSC JADE,-,14.2319095,36.6535475,20/07/20 00:00:00,400.6,25.82,0.1087,37.931095
MSC JADE,-,24.926664,34.187436,21/07/20 00:00:00,424.6,26.11,0.0739,39.368385
MSC JADE,-,28.5589795,32.989603,22/07/20 00:00:00,448.6,26.26,0.0578,39.37579
MSC JADE,SUEZ CANAL,32.38447,30.34374,23/07/20 02:06:00,474.7,30.63,2.9436,38.97
MSC JADE,SUEZ CANAL,32.38447,30.34374,24/07/20 15:09:00,511.75,30.63,2.9436,38.97
MSC JADE,-,33.75,27.9,25/07/20 00:00:00,520.6,26.7,0.2272,39.225048
MSC JADE,KING ABDULLAH,39.08914,22.52306,26/07/20 00:40:00,545.2666666666667,30.19,0.4125,39.31
MSC JADE,-,42.346666666666664,14.386666666666667,27/07/20 00:00:00,568.6,30.63,0.2118,38.250336
MSC JADE,-,44.28366666666667,12.295913333333333,28/07/20 00:00:00,592.6,29.46,0.2904,36.508106
MSC JADE,-,52.6472168,12.662206399999999,29/07/20 00:00:00,616.6,25.39,0.9246,35.594933
MSC JADE,-,58.495027,11.408483666666665,30/07/20 00:00:00,640.6,26.26,0.3713,35.85338
MSC JADE,-,61.23718866666667,10.771389333333333,31/07/20 00:00:00,664.6,27.13,0.2904,36.276688
MSC JADE,-,64.5406168,9.973530799999999,01/08/20 00:00:00,688.6,27.72,0.1599,36.588226
MSC LEANNE,HONG KONG,114.17983,22.29038,17/07/21 23:50:00,0.0,28.44,8.7361,33.05
MSC LEANNE,HONG KONG,114.17983,22.29038,18/07/21 00:00:00,0.16666666666666666,28.44,8.7361,33.05
MSC LEANNE,HONG KONG,114.17983,22.29038,19/07/21 03:26:00,27.6,28.44,8.7361,33.05
MSC LEANNE,NANSHA,113.6759,22.67292,20/07/21 01:37:00,49.78333333333333,30.19,21.755,8.46
MSC LEANNE,YANTIAN,114.26551,22.56608,21/07/21 08:35:00,80.75,28.15,7.5921,33.03
MSC LEANNE,YANTIAN,114.26551,22.56608,22/07/21 10:17:00,106.45,28.15,7.5921,33.03
MSC LEANNE,-,114.424896,22.131417,23/07/21 00:00:00,120.16666666666667,29.46,32.0037,30.36514
MSC LEANNE,-,111.96741366666666,16.760435666666666,24/07/21 00:00:00,144.16666666666666,30.92,0.1087,34.008236
MSC LEANNE,TANJUNG PELEPAS,103.54383,1.34848,25/07/21 17:58:00,186.13333333333333,31.36,4.181,31.85
MSC LEANNE,TANJUNG PELEPAS,103.54383,1.34848,26/07/21 00:00:00,192.16666666666666,31.36,4.181,31.85
MSC LEANNE,TANJUNG PELEPAS,103.54383,1.34848,27/07/21 13:47:00,229.95,31.36,4.181,31.85
MSC LEANNE,-,98.8,5.099999999999999,28/07/21 00:00:00,240.16666666666666,30.78,0.2804,32.12567
MSC LEANNE,-,90.0,6.4664,29/07/21 00:00:00,264.1666666666667,29.46,0.1491,33.463287
MSC LEANNE,-,81.0,5.8500000000000005,30/07/21 00:00:00,288.1666666666667,28.44,2.2231,35.46866
MSC LEANNE,COLOMBO,79.83694,6.95639,31/07/21 00:08:00,312.3,28.59,0.7232,33.71
MSC LEANNE,-,70.82149025,8.364066124999999,01/08/21 00:00:00,336.1666666666667,28.44,0.1544,35.9635
MSC LEANNE,-,68.97652124999999,8.85152875,02/08/21 00:00:00,360.1666666666667,27.86,0.1296,36.627533
MSC LEANNE,-,64.451603875,9.995301125,03/08/21 00:00:00,384.1666666666667,27.86,0.1716,36.588226
MSC LEANNE,-,59.1445525,11.2575775,04/08/21 00:00:00,408.1666666666667,26.11,0.3008,35.94568
MSC LEANNE,-,48.75,12.625,05/08/21 00:00:00,432.1666666666667,28.74,0.1906,36.343002
MSC LEANNE,-,41.8,15.325,06/08/21 00:00:00,456.1666666666667,30.63,0.2353,35.747406
MSC LEANNE,-,34.40625,27.1125,07/08/21 00:00:00,480.1666666666667,29.76,0.0765,39.616848
MSC LEANNE,SUEZ CANAL,32.38447,30.34374,08/08/21 06:40:00,510.8333333333333,31.07,4.8111,38.97
MSC LEANNE,-,25.84659211111111,33.894953666666666,09/08/21 00:00:00,528.1666666666666,27.13,0.062,39.393383
MSC LEANNE,-,12.095814777777777,37.21300055555555,10/08/21 00:00:00,552.1666666666666,27.28,0.0912,37.941372
MSC LEANNE,-,-1.205148999999998,36.537669666666666,11/08/21 00:00:00,576.1666666666666,25.39,0.1087,37.165318
MSC LEANNE,-,-6.087702222222219,36.03201333333333,12/08/21 00:00:00,600.1666666666666,20.87,1.3133,36.456104
MSC LEANNE,-,-9.142302444444445,43.68914322222222,13/08/21 00:00:00,624.1666666666666,19.27,0.1974,35.66598
MSC LEANNE,-,-3.7231229999999997,49.20962033333333,14/08/21 00:00:00,648.1666666666666,16.35,0.9246,35.451164
MSC LEANNE,-,-0.38456788888888965,50.24927566666667,15/08/21 00:00:00,672.1666666666666,17.08,0.9918,34.889175
SM CHARLESTON,HONG KONG,114.17983,22.29038,16/07/21 06:42:00,0.0,28.44,8.7361,33.05
SM CHARLESTON,-,113.977719,21.867365,17/07/21 00:00:00,17.3,29.76,8.144,30.287718
SM CHARLESTON,SHENZHEN,113.86234,22.50165,18/07/21 13:22:00,54.666666666666664,30.48,17.6246,32.82
SM CHARLESTON,SHENZHEN,113.86234,22.50165,19/07/21 06:49:00,72.11666666666666,30.48,17.6246,32.82
SM CHARLESTON,-,113.7257996,22.197554,20/07/21 00:00:00,89.3,30.19,17.6246,30.287718
SM CHARLESTON,-,113.2798,19.80436,21/07/21 00:00:00,113.3,30.34,0.0912,33.845924
SM CHARLESTON,-,111.9048342,16.6076098,22/07/21 00:00:00,137.3,30.92,0.105,33.94642
SM CHARLESTON,-,107.87656,8.52728,23/07/21 00:00:00,161.3,30.48,0.1777,33.063385
SM CHARLESTON,SINGAPORE,103.85457,1.2576,24/07/21 09:19:00,194.61666666666667,29.76,2.3847,31.85
SM CHARLESTON,SINGAPORE,103.85457,1.2576,25/07/21 03:49:00,213.11666666666667,29.76,2.3847,31.85
SM CHARLESTON,-,96.0,6.9,26/07/21 00:00:00,233.3,29.9,0.1906,33.32667
SM CHARLESTON,-,83.2493,5.999433333333334,27/07/21 00:00:00,257.3,28.74,0.2707,34.14162
SM CHARLESTON,COLOMBO,79.83694,6.95639,28/07/21 16:57:00,298.25,28.59,0.7232,33.71
SM CHARLESTON,COLOMBO,79.83694,6.95639,29/07/21 09:09:00,314.45,28.59,0.7232,33.71
SM CHARLESTON,-,75.3,9.7,30/07/21 00:00:00,329.3,28.44,0.6742,34.5426
SM CHARLESTON,-,73.0,15.3,31/07/21 00:00:00,353.3,27.72,0.3342,36.184605
SM CHARLESTON,NHAVA SHEVA,72.94565,18.95656,01/08/21 01:34:00,378.8666666666667,29.03,2.8421,35.37
SM CHARLESTON,NHAVA SHEVA,72.94565,18.95656,02/08/21 10:06:00,411.4,29.03,2.8421,35.37
SM CHARLESTON,PIPAVAV,71.50443,20.91458,03/08/21 22:54:00,448.2,29.32,2.9436,35.71
SM CHARLESTON,PIPAVAV,71.50443,20.91458,04/08/21 20:15:00,469.55,29.32,2.9436,35.71
SM CHARLESTON,-,72.64,17.52,05/08/21 00:00:00,473.3,28.74,0.3342,33.373417
SM CHARLESTON,-,74.03999999999999,12.98,06/08/21 00:00:00,497.3,28.74,0.2193,33.379707
SM CHARLESTON,-,75.64,9.359999999999998,07/08/21 00:00:00,521.3,28.74,0.651,33.04798
SM CHARLESTON,-,78.86,6.679999999999998,08/08/21 00:00:00,545.3,28.15,2.0724,35.328144
SM CHARLESTON,-,81.9,5.9,09/08/21 00:00:00,569.3,28.59,0.2272,34.784504
SM CHARLESTON,-,87.56874,6.305540000000001,10/08/21 00:00:00,593.3,28.3,0.4125,34.78393
SM CHARLESTON,-,93.2,6.6532800000000005,11/08/21 00:00:00,617.3,30.05,0.1544,33.585075
SM CHARLESTON,-,97.72,6.239999999999997,12/08/21 00:00:00,641.3,31.07,0.184,32.831238
SM CHARLESTON,-,101.44,2.4799999999999986,13/08/21 00:00:00,665.3,30.05,2.5581,32.17049
SM CHARLESTON,SINGAPORE,103.85457,1.2576,14/08/21 06:53:00,696.1833333333333,29.76,2.5581,31.85
