min_temp,max_temp,Δtemp,min_sal,max_sal,Δsal,days_passed
27,27,0,39,39,0,14
27,27,0,39,39,0,13
27,27,0,39,39,0,12
27,27,0,39,39,0,11
27,27,0,39,39,0,10
27,27,0,39,39,0,9
27,27,0,39,39,0,8
27,27,0,39,39,0,7
27,27,0,39,39,0,6
27,27,0,39,39,0,5
27,27,0,39,39,0,4
27,27,0,39,39,0,33
27,27,0,39,39,0,32
27,27,0,39,39,0,31
27,27,0,39,39,0,30
27,27,0,39,39,0,29
27,27,0,39,39,0,28
27,27,0,39,39,0,27
27,27,0,39,39,0,26
27,27,0,39,39,0,25
27,27,0,39,39,0,24
27,27,0,39,39,0,23
27,27,0,39,39,0,22
27,27,0,39,39,0,21
27,27,0,39,39,0,20
27,27,0,39,39,0,19
27,27,0,39,39,0,18
27,27,0,39,39,0,17
27,27,0,39,39,0,16
27,27,0,39,39,0,15
27,27,0,39,39,0,14
27,27,0,39,39,0,13
27,27,0,39,39,0,12
27,27,0,39,39,0,11
27,27,0,39,39,0,10
27,27,0,39,39,0,9
27,27,0,39,39,0,8
27,27,0,39,39,0,7
27,27,0,39,39,0,6
27,27,0,39,39,0,5
27,27,0,39,39,0,4
27,27,0,39,39,0,22
27,27,0,39,39,0,21
27,27,0,39,39,0,20
27,27,0,39,39,0,19
27,27,0,39,39,0,18
27,27,0,39,39,0,17
27,27,0,39,39,0,16
27,27,0,39,39,0,15
27,27,0,39,39,0,14
27,27,0,39,39,0,13
27,27,0,39,39,0,12
27,27,0,39,39,0,11
27,27,0,39,39,0,10
27,27,0,39,39,0,9
27,27,0,39,39,0,8
27,27,0,39,39,0,7
27,27,0,39,39,0,6
27,27,0,39,39,0,5
27,27,0,39,39,0,4
27,27,0,39,39,0,24
27,27,0,39,39,0,23
27,27,0,39,39,0,22
27,27,0,39,39,0,21
27,27,0,39,39,0,20
27,27,0,39,39,0,19
27,27,0,39,39,0,18
27,27,0,39,39,0,17
27,27,0,39,39,0,16
27,27,0,39,39,0,15
27,27,0,39,39,0,14
27,27,0,39,39,0,13
27,27,0,39,39,0,12
27,27,0,39,39,0,11
27,27,0,39,39,0,10
27,27,0,39,39,0,9
27,27,0,39,39,0,8
27,27,0,39,39,0,7
27,27,0,39,39,0,6
27,27,0,39,39,0,5
27,27,0,39,39,0,4
27,27,0,39,39,0,33
27,27,0,39,39,0,32
27,27,0,39,39,0,31
27,27,0,39,39,0,30
27,27,0,39,39,0,29
27,27,0,39,39,0,28
27,27,0,39,39,0,27
27,27,0,39,39,0,26
27,27,0,39,39,0,25
27,27,0,39,39,0,24
27,27,0,39,39,0,23
27,27,0,39,39,0,22
27,27,0,39,39,0,21
27,27,0,39,39,0,20
27,27,0,39,39,0,19
27,27,0,39,39,0,18
27,27,0,39,39,0,17
27,27,0,39,39,0,16
27,27,0,39,39,0,15
27,27,0,39,39,0,14
27,27,0,39,39,0,13
27,27,0,39,39,0,12
27,27,0,39,39,0,11
27,27,0,39,39,0,10
27,27,0,39,39,0,9
27,27,0,39,39,0,8
27,27,0,39,39,0,7
27,27,0,39,39,0,6
27,27,0,39,39,0,5
27,27,0,39,39,0,4
