,param_bootstrap,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_train_mcc,split1_train_mcc,split2_train_mcc,split3_train_mcc,split4_train_mcc,mean_train_mcc,std_train_mcc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_auprc,split1_test_auprc,split2_test_auprc,split3_test_auprc,split4_test_auprc,mean_test_auprc,std_test_auprc,rank_test_auprc,split0_train_auprc,split1_train_auprc,split2_train_auprc,split3_train_auprc,split4_train_auprc,mean_train_auprc,std_train_auprc
40,True,,3,1,10,10,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.5872791440571647,0.6032463185720012,0.6187421768701943,0.6554089711354643,0.6318517905529382,0.6193056802375525,0.023429776569864058,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5573770491803278,0.5666666666666667,0.59375,0.6363636363636364,0.5901639344262295,0.5888642573273721,0.027444226929868733,0.57490278878659,0.6055742204655248,0.44917911916897574,0.3332823241359827,0.49768987747770865,0.4921256660069564,0.09677727021956181,44,0.5463266932416821,0.5618432400382114,0.5918535811190143,0.597130431665944,0.5712902942715282,0.573688848067276,0.01883732664176826
41,True,,3,1,10,20,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 20, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.5872791440571647,0.6032463185720012,0.6187421768701943,0.6554089711354643,0.6318517905529382,0.6193056802375525,0.023429776569864058,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5573770491803278,0.5666666666666667,0.59375,0.6363636363636364,0.5901639344262295,0.5888642573273721,0.027444226929868733,0.5757212642538918,0.6188729085914952,0.47455639443991726,0.3437982607358824,0.5497501761753112,0.5125398008392995,0.09653982149793956,18,0.5733695558052386,0.5656705084479232,0.6112723058609724,0.6194752906343255,0.5967059039258771,0.5932987129348675,0.020882342781633246
42,True,,3,2,2,5,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.6392462923973489,0.6032463185720012,0.6679084334186761,0.6679084334186761,0.6318517905529382,0.6420322536719281,0.024310102952017038,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5862068965517241,0.5666666666666667,0.6229508196721312,0.6229508196721312,0.5901639344262295,0.5977878273977766,0.022032343084441526,0.5674795246824842,0.5939614431974364,0.5063099879327949,0.2969838774537644,0.5373911676881974,0.5004252001909355,0.10586292690608384,28,0.5450445720558651,0.55570228141261,0.5788981184795993,0.6015085497564057,0.5714316324586517,0.5705170308326263,0.019492954255295514
43,True,,3,2,2,10,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.6392462923973489,0.6032463185720012,0.6679084334186761,0.6679084334186761,0.6318517905529382,0.6420322536719281,0.024310102952017038,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5862068965517241,0.5666666666666667,0.6229508196721312,0.6229508196721312,0.5901639344262295,0.5977878273977766,0.022032343084441526,0.579464171315666,0.6932747387292841,0.46288939382731664,0.32882371533447274,0.5561867379802162,0.5241277514373912,0.12214287065063682,5,0.5596376450642543,0.558730672625365,0.5955825753468222,0.6102323543733852,0.5846532720391322,0.5817673038897917,0.020148736021754928
44,True,,3,2,2,20,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.6392462923973489,0.6032463185720012,0.6679084334186761,0.7026062831514298,0.6318517905529382,0.6489718236184789,0.03380459655600261,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5862068965517241,0.5666666666666667,0.6229508196721312,0.6666666666666666,0.5901639344262295,0.6065309967966837,0.03508852796026967,0.5792394903697823,0.6560069031793556,0.4728630793873477,0.3391081021657019,0.5673371793961484,0.5229109508996672,0.108765254834556,10,0.5895735890882832,0.5653540270391872,0.6235413099446159,0.6269583900270039,0.5965366064281958,0.6003927845054573,0.022808880947352284
45,True,,3,2,10,5,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 5, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.5872791440571647,0.6032463185720012,0.6187421768701943,0.6554089711354643,0.6318517905529382,0.6193056802375525,0.023429776569864058,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5573770491803278,0.5666666666666667,0.59375,0.6363636363636364,0.5901639344262295,0.5888642573273721,0.027444226929868733,0.5706055206118347,0.5716984784148963,0.4477963789140621,0.33086465229567474,0.365793468689946,0.4573516997852828,0.10037410097797139,117,0.5268950405678043,0.548947599537143,0.5763560031024895,0.5755532432250532,0.5489567801342037,0.5553417333133387,0.018659965539566347
46,True,,3,2,10,10,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.5872791440571647,0.6032463185720012,0.6187421768701943,0.6554089711354643,0.6318517905529382,0.6193056802375525,0.023429776569864058,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5573770491803278,0.5666666666666667,0.59375,0.6363636363636364,0.5901639344262295,0.5888642573273721,0.027444226929868733,0.5790636507533943,0.6560578372313633,0.44934305359520527,0.32691361151156795,0.4246668954904109,0.4872090097163883,0.11660802974382811,55,0.5434272756642297,0.553208725610857,0.5746682710009753,0.5954400599639416,0.5637493745653492,0.5660987413610705,0.01800009557101859
47,True,,3,2,10,20,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 20, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.5872791440571647,0.6032463185720012,0.6187421768701943,0.6554089711354643,0.6318517905529382,0.6193056802375525,0.023429776569864058,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5573770491803278,0.5666666666666667,0.59375,0.6363636363636364,0.5901639344262295,0.5888642573273721,0.027444226929868733,0.576783477813425,0.6325406411761039,0.4733687682238447,0.3393395813203217,0.5490365612435693,0.514213805955453,0.1013687719217711,17,0.56998235986405,0.5592663932994067,0.6065134636552019,0.622747288043141,0.588365529703482,0.5893750069130563,0.023199389064662134
48,True,,3,5,2,5,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.5872791440571647,0.6032463185720012,0.6187421768701943,0.6554089711354643,0.6318517905529382,0.6193056802375525,0.023429776569864058,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5573770491803278,0.5666666666666667,0.59375,0.6363636363636364,0.5901639344262295,0.5888642573273721,0.027444226929868733,0.5704197545131916,0.47194054930004026,0.44129345268316567,0.33086465229567474,0.3503435751240629,0.4329723967832271,0.0868712227172262,138,0.5196166711955178,0.5241472890469456,0.5511292826814097,0.5736177778276337,0.5553731186609288,0.544776827882487,0.02021408821120583
49,True,,3,5,2,10,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 0}",0.6692965256612252,0.6084220875884376,0.5430947643615459,0.4429030024106458,0.589611228406161,0.5706655216856031,0.07562536744778375,71,0.5455644966578275,0.5621549604269976,0.580003631626601,0.5996540073548048,0.5731044295872854,0.5720963051307033,0.018031840030702326,0.625,0.5882352941176471,0.46153846153846156,0.3333333333333333,0.5882352941176471,0.519268476621418,0.10825583681087217,71,0.5084745762711864,0.5172413793103449,0.5483870967741935,0.5714285714285714,0.5172413793103449,0.5325546006189282,0.023709452154339714,0.575278102075417,0.6256096168875074,0.44863994828700715,0.3395774923208603,0.3381125232472143,0.46544353656360127,0.11836774365675483,103,0.522409426886226,0.528202716661068,0.5602849645270706,0.5998671068192634,0.5578757909086587,0.5537280011604573,0.027645644296077333
50,True,,3,5,2,20,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.5872791440571647,0.6032463185720012,0.6187421768701943,0.6554089711354643,0.6318517905529382,0.6193056802375525,0.023429776569864058,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5573770491803278,0.5666666666666667,0.59375,0.6363636363636364,0.5901639344262295,0.5888642573273721,0.027444226929868733,0.5747938990412503,0.5648203901482778,0.47497954876567533,0.35751587369361315,0.4923695776309041,0.4928958578559442,0.078140180073439,41,0.5510237187069265,0.5275983938287206,0.5880564005116728,0.613385450021092,0.5974146267170243,0.5754957179570872,0.031517847354485574
51,True,,3,5,10,5,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 5, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.5872791440571647,0.6032463185720012,0.6187421768701943,0.6554089711354643,0.6318517905529382,0.6193056802375525,0.023429776569864058,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5573770491803278,0.5666666666666667,0.59375,0.6363636363636364,0.5901639344262295,0.5888642573273721,0.027444226929868733,0.5704197545131916,0.47194054930004026,0.44129345268316567,0.33086465229567474,0.3503435751240629,0.4329723967832271,0.0868712227172262,138,0.5196166711955178,0.5241472890469456,0.5511292826814097,0.5736177778276337,0.5553731186609288,0.544776827882487,0.02021408821120583
52,True,,3,5,10,10,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': 0}",0.6692965256612252,0.6084220875884376,0.5430947643615459,0.4429030024106458,0.589611228406161,0.5706655216856031,0.07562536744778375,71,0.5455644966578275,0.5621549604269976,0.580003631626601,0.5996540073548048,0.5731044295872854,0.5720963051307033,0.018031840030702326,0.625,0.5882352941176471,0.46153846153846156,0.3333333333333333,0.5882352941176471,0.519268476621418,0.10825583681087217,71,0.5084745762711864,0.5172413793103449,0.5483870967741935,0.5714285714285714,0.5172413793103449,0.5325546006189282,0.023709452154339714,0.575278102075417,0.6256096168875074,0.44863994828700715,0.3395774923208603,0.3381125232472143,0.46544353656360127,0.11836774365675483,103,0.522409426886226,0.528202716661068,0.5602849645270706,0.5998671068192634,0.5578757909086587,0.5537280011604573,0.027645644296077333
53,True,,3,5,10,20,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 20, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.5872791440571647,0.6032463185720012,0.6187421768701943,0.6554089711354643,0.6318517905529382,0.6193056802375525,0.023429776569864058,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5573770491803278,0.5666666666666667,0.59375,0.6363636363636364,0.5901639344262295,0.5888642573273721,0.027444226929868733,0.5747938990412503,0.5648203901482778,0.47497954876567533,0.35751587369361315,0.4923695776309041,0.4928958578559442,0.078140180073439,41,0.5510237187069265,0.5275983938287206,0.5880564005116728,0.613385450021092,0.5974146267170243,0.5754957179570872,0.031517847354485574
54,True,,5,1,2,5,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 0}",0.6315365175472727,0.7340646971002934,0.6278669185981051,0.4429030024106458,0.5430947643615459,0.5958931800035726,0.09754773471690519,65,0.6579773435226565,0.6392462923973489,0.6679084334186761,0.7026062831514298,0.6498982542088506,0.6635273213397924,0.02169092663054004,0.631578947368421,0.7058823529411765,0.5714285714285714,0.3333333333333333,0.46153846153846156,0.5407523333219928,0.1309625196933654,68,0.6101694915254238,0.5862068965517241,0.6229508196721312,0.6666666666666666,0.6,0.6171987748831891,0.027516771399546655,0.6058499260962037,0.5952012853475268,0.46431176571660804,0.33102363181111083,0.48287390660157553,0.49585210311460504,0.10030097954775768,35,0.6800739309157083,0.6555546111131773,0.6808565412683427,0.6614314775185868,0.69062536835072,0.6737083858333069,0.013100248869172212
55,True,,5,1,2,10,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 0}",0.6315365175472727,0.7340646971002934,0.6278669185981051,0.4429030024106458,0.4670623715977346,0.5806867014508104,0.10975547575616806,70,0.6762114129267569,0.6392462923973489,0.6679084334186761,0.7026062831514298,0.6854664646881715,0.6742877773164766,0.020972376555571236,0.631578947368421,0.7058823529411765,0.5714285714285714,0.3333333333333333,0.42857142857142855,0.5341589267285861,0.13553468978631494,69,0.6333333333333333,0.5862068965517241,0.6229508196721312,0.6666666666666666,0.6451612903225806,0.6308638013092872,0.026642884112714624,0.6113915916625569,0.6016043038141184,0.45231671965908204,0.3350965491564588,0.459877450365464,0.49205732293153603,0.10343379811739928,45,0.6868054131100098,0.6812754681274816,0.7022443030556237,0.6953100346854422,0.691595274094271,0.6914460986145656,0.007162836880614407
56,True,,5,1,2,20,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 0}",0.7340646971002934,0.7340646971002934,0.6278669185981051,0.4429030024106458,0.4670623715977346,0.6011923373614144,0.1257521550703856,62,0.6392462923973489,0.6392462923973489,0.6679084334186761,0.7026062831514298,0.6854664646881715,0.666894753210595,0.02510029544116546,0.7058823529411765,0.7058823529411765,0.5714285714285714,0.3333333333333333,0.42857142857142855,0.5490196078431373,0.14882361113085946,60,0.5862068965517241,0.5862068965517241,0.6229508196721312,0.6666666666666666,0.6451612903225806,0.6214385139529652,0.031916067159284446,0.6019977118941027,0.6178295712034119,0.4441772743567728,0.34447319334524024,0.5072109032389674,0.503137730807699,0.10158235646064936,23,0.7304181862870355,0.6920068446970533,0.7467235147705888,0.7215135218682498,0.7099144477667803,0.7201153030779416,0.01849456260264571
57,True,,5,1,10,5,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 5, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.5872791440571647,0.6032463185720012,0.6187421768701943,0.6554089711354643,0.6318517905529382,0.6193056802375525,0.023429776569864058,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5573770491803278,0.5666666666666667,0.59375,0.6363636363636364,0.5901639344262295,0.5888642573273721,0.027444226929868733,0.5960076563552417,0.6423985105803287,0.4453765147444634,0.3321186574554874,0.377366605170803,0.4786535888612648,0.12118026192012138,77,0.6110284943890572,0.6269007437214128,0.6483359432385758,0.6539128787785461,0.6274685688513535,0.633529325795789,0.01563127276550658
58,True,,5,1,10,10,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.5872791440571647,0.6032463185720012,0.6187421768701943,0.6554089711354643,0.6503121870009814,0.6229977595271612,0.026384137207002622,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5573770491803278,0.5666666666666667,0.59375,0.6363636363636364,0.6129032258064516,0.5934121156034164,0.029115960328907644,0.5936200766114061,0.6303211177311896,0.4409890257301579,0.3361563811870213,0.49974541654347593,0.5001664035606501,0.10590114762688091,30,0.6392117323810599,0.651729333407618,0.6781329399065256,0.6772777132698522,0.6553338778252876,0.6603371193580687,0.01515970534548302
59,True,,5,1,10,20,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 20, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.5872791440571647,0.6032463185720012,0.6187421768701943,0.6554089711354643,0.6503121870009814,0.6229977595271612,0.026384137207002622,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5573770491803278,0.5666666666666667,0.59375,0.6363636363636364,0.6129032258064516,0.5934121156034164,0.029115960328907644,0.5950126727931336,0.6674952512702058,0.47307988827134484,0.3344067762089854,0.5942527313955885,0.5328494639878516,0.11723140903736672,2,0.6568598407497921,0.6624304498354622,0.7042404710541935,0.707857775753018,0.6669868872315703,0.6796750849248072,0.021801951402740334
60,True,,5,2,2,5,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.5494744361582345,0.6063375323840341,0.10175346161440547,56,0.6392462923973489,0.6032463185720012,0.6313971955543669,0.6679084334186761,0.6682888578858881,0.6420174195656563,0.024430307594642,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5555555555555556,0.5665732959850607,0.1295928552706446,53,0.5862068965517241,0.5666666666666667,0.576271186440678,0.6229508196721312,0.6349206349206349,0.5974032408503669,0.026746560463939847,0.5925813021540239,0.6492075298438935,0.4592776156237175,0.26086771802387043,0.4457466448572509,0.4815361621005512,0.13484480363544718,69,0.6454548305332292,0.6246757617897789,0.6718158968670935,0.6995838239272081,0.6491765757274279,0.6581413777689475,0.025556730719788156
61,True,,5,2,2,10,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.5494744361582345,0.6063375323840341,0.10175346161440547,56,0.6392462923973489,0.6032463185720012,0.6679084334186761,0.6679084334186761,0.6682888578858881,0.6493196671385182,0.02559351866412503,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5555555555555556,0.5665732959850607,0.1295928552706446,53,0.5862068965517241,0.5666666666666667,0.6229508196721312,0.6229508196721312,0.6349206349206349,0.6067391674966576,0.025873576913954335,0.5866917088195959,0.7123212214420348,0.44595135232147165,0.29536432459596446,0.5774872517780781,0.523563171791429,0.14185973937689295,6,0.655195299761601,0.6579612551001037,0.69121241105966,0.7102204265006484,0.6561113846319121,0.6741401554107851,0.02253419100605613
62,True,,5,2,2,20,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 0}",0.7340646971002934,0.7340646971002934,0.6278669185981051,0.4429030024106458,0.5494744361582345,0.6176747502735144,0.1117081612383828,7,0.6392462923973489,0.6392462923973489,0.6679084334186761,0.7026062831514298,0.6682888578858881,0.6634592318501383,0.02344416849332693,0.7058823529411765,0.7058823529411765,0.5714285714285714,0.3333333333333333,0.5555555555555556,0.5744164332399627,0.13642015772721566,7,0.5862068965517241,0.5862068965517241,0.6229508196721312,0.6666666666666666,0.6349206349206349,0.6193903828725762,0.030630703475668306,0.5870513888051033,0.6920591910159719,0.4388016860802012,0.301546521727334,0.5970612978352917,0.5233040170927804,0.13733113506115122,8,0.6907414299607351,0.6734405621551915,0.7181118691890607,0.7198827809876536,0.6890958473011519,0.6982544979187585,0.01798975431533497
63,True,,5,2,10,5,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 5, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.5872791440571647,0.6032463185720012,0.6187421768701943,0.6554089711354643,0.6318517905529382,0.6193056802375525,0.023429776569864058,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5573770491803278,0.5666666666666667,0.59375,0.6363636363636364,0.5901639344262295,0.5888642573273721,0.027444226929868733,0.5894078056858895,0.6037446534426529,0.44096475003858104,0.34395737148959493,0.377366605170803,0.47108823716550424,0.10719204341954539,91,0.5935329403181101,0.6161050047635804,0.6290170905541053,0.6632348474159386,0.6208106901365082,0.6245401146376486,0.022644337937415448
64,True,,5,2,10,10,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 10, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.5872791440571647,0.6032463185720012,0.6187421768701943,0.6554089711354643,0.6318517905529382,0.6193056802375525,0.023429776569864058,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5573770491803278,0.5666666666666667,0.59375,0.6363636363636364,0.5901639344262295,0.5888642573273721,0.027444226929868733,0.6040005039198446,0.7162484611189666,0.43766292229170495,0.3463291430145191,0.5518848422697799,0.531225174522963,0.128761115662437,3,0.6155149967994524,0.648528100597997,0.6612795877761999,0.6962115344989444,0.6504954977240612,0.654405943479331,0.025912548246047776
65,True,,5,2,10,20,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 20, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.5872791440571647,0.6032463185720012,0.6187421768701943,0.6554089711354643,0.6318517905529382,0.6193056802375525,0.023429776569864058,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5573770491803278,0.5666666666666667,0.59375,0.6363636363636364,0.5901639344262295,0.5888642573273721,0.027444226929868733,0.5963743831089078,0.7069506732062416,0.46694061465709613,0.3409221974727028,0.586634490601378,0.5395644718092651,0.12505524450444536,1,0.651820797147343,0.6620749299167064,0.6889273078178816,0.7137554923845877,0.6684027607437187,0.6769962576020474,0.02201767162215157
66,True,,5,5,2,5,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.5872791440571647,0.6032463185720012,0.6187421768701943,0.6554089711354643,0.6318517905529382,0.6193056802375525,0.023429776569864058,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5573770491803278,0.5666666666666667,0.59375,0.6363636363636364,0.5901639344262295,0.5888642573273721,0.027444226929868733,0.591858220722677,0.4857261950079924,0.4351203668539686,0.3550653188216508,0.39415419650212735,0.4523848595816832,0.0821272536513299,124,0.579904022768333,0.5676671896498974,0.5881047900034028,0.6539635952447206,0.6276281494300672,0.6034535494192841,0.03226919330136249
67,True,,5,5,2,10,0,"{'bootstrap': True, 'class_weight': None, 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 0}",0.7340646971002934,0.6773786076528916,0.6278669185981051,0.4429030024106458,0.589611228406161,0.6143648908336194,0.09848147020283204,11,0.5872791440571647,0.6032463185720012,0.6187421768701943,0.5996540073548048,0.5731044295872854,0.5964052152882902,0.015378601933472597,0.7058823529411765,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.5882352941176471,0.573109243697479,0.1296964141234584,8,0.5573770491803278,0.5666666666666667,0.59375,0.5714285714285714,0.5172413793103449,0.5612927333171821,0.025063690496332988,0.5871333520604144,0.5348462118247532,0.4446118097280888,0.3490390653122357,0.48557438084763366,0.4802409639546251,0.08114127914192328,73,0.5832966966326008,0.5894218611473697,0.6170854229965674,0.6781096733969554,0.6415171939343038,0.6218861696215594,0.034964511753433125
